63.244,0.33514,1185.7,142.26,6.0673,365.92,1.6815,0.66018
64.6,0.33929,1181.9,140.82,6.0278,377.16,1.6844,0.66584
65.511,0.33976,1177.7,141.34,6.0028,367.04,1.6685,0.66777
63.92,0.33886,1198.1,140.71,6.0234,369.07,1.6971,0.6676
65.056,0.34145,1197.4,139.13,5.8805,372.51,1.7136,0.66528
65.157,0.3446,1188.5,140.2,5.9605,373.44,1.6947,0.67776
65.023,0.34314,1157.1,139.12,5.9769,372.59,1.6794,0.66627
65.557,0.34339,1172.6,142.05,6.0001,367.28,1.6928,0.66239
64.365,0.34359,1158.9,139.18,5.8929,368.18,1.6855,0.6579
64.664,0.33834,1190.4,141.02,6.0473,371.43,1.7012,0.66417
65.093,0.34191,1179.1,139.94,5.9911,371.75,1.6721,0.66931
65.62,0.34018,1195.5,141.05,6.1044,370.64,1.6729,0.66805
64.127,0.34009,1176,141.38,5.9568,371.53,1.6774,0.66447
65.534,0.33879,1175.3,140.3,6.0347,368.51,1.6869,0.67321
63.788,0.33829,1185.1,140.8,5.9222,370.76,1.715,0.66731
65.56,0.3471,1170.8,139.58,6.0489,367.4,1.6377,0.67579
65.129,0.34068,1176.2,139.18,5.9634,374.93,1.7097,0.68008
65.601,0.34187,1204.7,139.85,6.0354,368.42,1.6934,0.67408
64.24,0.34276,1173.7,139.99,5.9504,376.17,1.6868,0.66878
63.883,0.34175,1206.3,140.76,5.9571,365.99,1.7178,0.65943
64.465,0.34066,1172.9,138.34,5.9586,372.43,1.6797,0.67383
64.96,0.34022,1196.1,140.25,5.9329,366.7,1.6952,0.66159
64.1,0.34072,1188,141.78,5.9704,372.73,1.6849,0.6666
65.299,0.34264,1172,139.66,5.9858,372.74,1.6889,0.66793
65.375,0.33772,1197.7,144.04,5.8823,372.24,1.7006,0.66942
66.512,0.33922,1173,140.86,5.9844,366.9,1.7078,0.67457
66.584,0.34138,1191.9,140.08,6.0007,371.05,1.7015,0.67383
64.938,0.33213,1188.4,139.46,5.9805,373.32,1.6853,0.67007
65.709,0.33762,1195.2,139.89,5.9869,369.95,1.6703,0.66812
65.138,0.33529,1184.8,142.12,6.0176,371.73,1.673,0.66747
66.133,0.33639,1165.7,142.28,6.0265,374.15,1.6754,0.66086
65.427,0.33979,1172.1,140.65,6.0621,373.28,1.7046,0.67029
65.16,0.34408,1196.3,142.49,5.9353,372.44,1.6717,0.67854
65.399,0.33714,1196,138.65,5.8874,371.18,1.6798,0.66779
66.315,0.3366,1158.2,138.06,5.9377,370.96,1.6442,0.66715
65.239,0.3373,1187,138.7,5.9779,367.25,1.6587,0.64933
65.007,0.33856,1201.3,140.38,5.9272,374.36,1.6766,0.68307
64.998,0.345,1176.5,139.72,5.9351,369.41,1.6953,0.66993
65.253,0.34429,1193.1,140.78,5.9215,374.08,1.6953,0.6578
64.578,0.34008,1185.4,138.56,5.9048,365.12,1.6913,0.66932
65.608,0.33659,1204.8,138.9,6.01,368.84,1.7033,0.66797
65.424,0.34268,1189.6,142.75,5.9822,377.64,1.6783,0.65953
65.55,0.33935,1171.9,139.42,5.966,366.03,1.663,0.66445
65.351,0.34603,1199.9,140.97,6.0381,373.63,1.6837,0.66579
65.899,0.34082,1165.5,139.87,5.9758,375.58,1.6917,0.67034
65.654,0.3461,1220.9,142.22,5.9916,370.84,1.6757,0.67491
64.972,0.34052,1169.2,142.27,6.0179,372.6,1.6848,0.66929
64.707,0.34343,1187.9,138.68,5.9317,371.08,1.6808,0.6758
65.093,0.34434,1186,140.05,6.0727,370.87,1.7018,0.6611
64.7,0.33697,1208.1,140.21,5.8705,371.08,1.6921,0.66542
64.67,0.34323,1190.3,141.97,5.9636,367.17,1.6998,0.66323
65.184,0.34427,1196.1,139.27,6.0315,371.09,1.6893,0.66822
64.583,0.34695,1186.6,139.27,6.072,373.64,1.6695,0.6601
64.357,0.34089,1186.3,140.43,5.9739,369.87,1.6689,0.67508
66.293,0.33375,1192.5,137.81,6.0075,368.09,1.6985,0.66908
65.12,0.33669,1171.5,141.08,5.9576,369.09,1.6779,0.6628
66.214,0.33664,1185.5,141.3,5.9911,368.18,1.6973,0.66843
65.459,0.33659,1173.4,138.54,5.9251,377.84,1.6912,0.67954
65.627,0.33654,1192.2,139.69,6.1091,362.07,1.6788,0.67865
64.9,0.3388,1163.7,140.97,5.9879,372.79,1.7212,0.67668
65.754,0.33548,1203.2,142.39,5.9773,368.2,1.6969,0.67175
66.458,0.33856,1170.5,137.86,6.0508,371.49,1.671,0.66034
65.139,0.34522,1182.3,143.43,6.0041,374.85,1.7072,0.67043
64.866,0.33977,1179.7,140.09,6.072,369.54,1.6894,0.67307
66.069,0.33608,1181.3,138.79,5.9899,372.93,1.7027,0.66509
64.515,0.34486,1179.7,138.74,5.8049,373.19,1.6906,0.67344
65.827,0.33978,1176.9,141.37,5.9738,375.66,1.6852,0.67032
65.169,0.33499,1207.4,141.6,5.8408,371.3,1.6714,0.66965
65.265,0.3369,1156.2,137.69,5.9262,367.64,1.6935,0.66454
65.452,0.34185,1165.8,140.86,5.9385,370.6,1.7141,0.66478
64.526,0.34182,1201.1,140.79,6.0506,368.36,1.7053,0.66752
65.155,0.34293,1177.6,142.65,5.9256,371.83,1.6863,0.66087
65.049,0.34325,1199.2,139.75,5.9598,367.81,1.6857,0.66795
65.838,0.3338,1182.8,140.23,5.989,362.68,1.6696,0.66663
66.658,0.34,1187.6,141.06,5.833,364.1,1.6603,0.67145
65.629,0.33367,1189.2,140.78,5.975,368.18,1.6974,0.66934
65.295,0.33912,1171,139.54,6.0039,368.14,1.6716,0.66225
64.993,0.33557,1190.1,140.33,5.9877,373.99,1.7176,0.68166
66.023,0.33844,1183.4,142.04,5.9686,370.79,1.6951,0.67495
65.871,0.34225,1187.9,142.41,6.0834,368.62,1.6774,0.66729
65.331,0.33957,1177.7,140.27,5.9536,381.02,1.6982,0.68665
65.916,0.33604,1174.5,142.88,6.0254,375.78,1.6642,0.6793
65.537,0.34374,1182.1,142.77,6.0335,360.72,1.6795,0.6702
65.001,0.34282,1181.7,142.91,6.0016,370.69,1.6737,0.67744
65.262,0.33963,1199.3,140.89,5.9456,365,1.6935,0.67371
65.041,0.33771,1184.8,139.54,6.12,368.68,1.6873,0.67712
65.644,0.33967,1190.7,141.83,5.9923,373.38,1.7184,0.68139
66.523,0.34027,1181.8,139.7,6.0283,371.37,1.6927,0.66721
64.789,0.33456,1187.2,137.61,5.8338,367.84,1.6791,0.6648
65.715,0.33991,1178.5,139.56,5.9495,373.3,1.6765,0.67613
65.691,0.34175,1199.1,140.84,5.9948,374.09,1.6654,0.68272
65.436,0.34379,1184.6,138.15,5.968,372.47,1.6691,0.67191
64.744,0.33555,1181.7,141.06,5.9123,369.71,1.6687,0.67724
65.165,0.33692,1182.9,141.14,5.9352,371.87,1.7059,0.68021
65.461,0.33102,1166.7,141.59,6.0211,373,1.6969,0.67463
65.975,0.33527,1172.2,139.03,5.8867,367.08,1.6673,0.67726
66.105,0.33592,1182.1,136.53,6.0194,376.96,1.6952,0.67519
66.221,0.33496,1190.2,139.47,5.8694,371.43,1.7025,0.66245
65.958,0.33965,1200,138.78,6.004,365.99,1.6716,0.66653
66.246,0.33483,1184.5,140.3,5.9464,369.09,1.7066,0.6735
64.744,0.34468,1181.2,138.96,6.0634,372.78,1.682,0.66038
65.503,0.33517,1190.7,141.87,5.9727,367.16,1.6817,0.66787
66.22,0.33414,1191,140.5,5.9252,375.28,1.6719,0.67793
66.859,0.3395,1174.4,142.86,6.0059,372.41,1.704,0.6776
65.322,0.34143,1186.7,141.3,5.9026,372.36,1.6988,0.67037
64.734,0.34119,1165.7,138.55,6.0433,370.12,1.6887,0.66964
65.372,0.34222,1177.3,141.71,5.9471,374.68,1.688,0.68369
65.516,0.33511,1190.2,139.26,5.9291,377.34,1.6839,0.68256
65.191,0.33699,1180.4,140.15,5.8843,367.48,1.6711,0.67675
65.544,0.33717,1180.8,142.25,5.9538,369.02,1.6975,0.66813
66.796,0.33905,1160.1,139.92,5.9617,374.57,1.6729,0.65534
65.178,0.33958,1192.3,140.85,6.0452,365.52,1.7008,0.67962
65.649,0.34067,1172.4,141.34,5.9911,366.74,1.6908,0.66296
64.229,0.34057,1164.8,140.53,5.9541,370.6,1.6723,0.67752
66.04,0.33684,1185.1,141.52,5.9262,367.85,1.682,0.67538
65.571,0.34157,1201.9,139.08,6.0846,370.74,1.6842,0.66729
65.863,0.33791,1187.6,141.58,5.8707,374.61,1.681,0.67617
65.822,0.34077,1187.1,140.77,5.979,370.04,1.6587,0.67006
64.299,0.33881,1195.5,140.62,6.0618,363.52,1.6773,0.67469
66.091,0.34434,1157.1,139.89,5.9982,366.26,1.7053,0.65914
65.029,0.34094,1181.6,139.33,5.9464,370.9,1.6985,0.66931
65.358,0.34037,1178.9,139.93,5.905,364.65,1.6523,0.66557
64.882,0.33628,1162.7,140.06,5.9644,370.34,1.6868,0.66941
66.402,0.33663,1178.7,140.82,5.9571,363.03,1.7197,0.66879
65.923,0.34264,1179.6,140.08,5.9108,374.42,1.6826,0.67205
65.584,0.3406,1188.2,140.98,5.9998,373.22,1.6732,0.68389
64.859,0.34027,1188.3,141.58,6.016,371.16,1.6999,0.6863
66.076,0.34047,1204.8,138.75,6.0422,367.4,1.6603,0.66206
66.106,0.33895,1204.4,139.65,5.8725,370.48,1.6749,0.6723
64.05,0.33855,1186.3,142.8,5.913,365.83,1.6507,0.67013
65.56,0.33986,1183.4,142.57,5.9317,367.43,1.6991,0.67134
64.83,0.33561,1178.8,139.54,5.9167,375.23,1.6854,0.67726
65.146,0.34202,1180.8,140.74,5.9394,370.79,1.6936,0.66426
65.504,0.34279,1187.3,138.1,6.0369,373.16,1.6716,0.67251
65.9,0.33493,1199.9,139.6,5.9745,369.28,1.7047,0.67712
65.457,0.33973,1184.7,139.55,5.9531,367.35,1.7121,0.6783
64.396,0.33983,1208,141.13,6.0137,367.33,1.709,0.67505
65.503,0.33964,1190.9,140.48,6.0033,365.09,1.6625,0.68318
65.39,0.33781,1186.5,141.24,5.9478,368.49,1.6942,0.66766
65.637,0.34101,1177.7,140.02,5.9459,370.48,1.6632,0.6792
64.565,0.34008,1180.5,139.15,6.0212,366.85,1.6668,0.67085
64.05,0.3399,1183.5,142.65,5.9411,373.23,1.6738,0.68545
66.211,0.34289,1175,141.34,5.9937,365.07,1.6661,0.68286
65.889,0.34268,1183.7,137.93,5.7983,368.42,1.6804,0.67184
66.476,0.33847,1190.6,141.72,5.9449,364.35,1.7063,0.65537
66.198,0.34453,1182.4,143.24,5.9096,367.76,1.7104,0.67332
65.227,0.33823,1182.1,141,5.9477,364.23,1.6908,0.66688
65.458,0.33585,1190.7,140.46,6.042,368.74,1.7036,0.67097
65.358,0.3382,1204.8,141.21,5.9373,363.12,1.6939,0.68665
65.785,0.33527,1177.6,141.81,5.8907,366.91,1.687,0.67641
65.043,0.3358,1180.4,141.93,5.8987,370.14,1.6579,0.68014
65.272,0.33203,1194.9,137.76,5.8296,363.7,1.7146,0.67662
65.148,0.34392,1163.7,137.38,5.9891,371.38,1.6833,0.67239
66.839,0.33955,1172.1,137.98,6.0364,373.37,1.6615,0.66942
66.558,0.33766,1175,141.59,5.9735,375,1.7161,0.67588
65.877,0.3426,1200.1,139.14,5.8093,364.47,1.6612,0.66554
65.113,0.33824,1180.7,143.1,5.9221,360.87,1.6919,0.68099
65.274,0.33677,1189.6,137.78,6.0945,367.27,1.697,0.67915
65.421,0.33649,1187.2,139.86,5.9935,374.85,1.6993,0.68609
65.317,0.33979,1175,141.66,5.9906,375.35,1.655,0.67025
63.773,0.34029,1168,141.2,5.9659,367.28,1.6478,0.68464
65.644,0.3384,1164.5,138.29,6.0214,369.12,1.7025,0.66849
64.385,0.33704,1207.4,138.72,5.9699,369.14,1.7248,0.67222
64.029,0.33912,1180.3,141.19,6.0091,369.83,1.6897,0.68281
64.853,0.33756,1200.3,140.42,5.9587,363.93,1.6951,0.66622
65.44,0.33289,1185.4,138.68,6.046,374.3,1.678,0.66807
64.856,0.33499,1191.5,138.98,6.1431,369.26,1.7009,0.67242
65.478,0.34234,1169.7,142.43,5.9364,369.74,1.6797,0.68251
64.69,0.33913,1175.8,139.03,5.8891,371.94,1.6914,0.69108
65.107,0.33802,1187.5,140.05,5.9469,365.6,1.6852,0.6643
65.035,0.34112,1180.1,140.09,5.8131,377.35,1.7086,0.67025
65.368,0.33891,1182.2,139.88,6.0393,366.14,1.6806,0.67751
66.405,0.34272,1194.3,142.79,6.0291,376.11,1.6783,0.68867
63.921,0.33549,1183.6,142.97,5.9865,366.37,1.6795,0.66323
65.857,0.33793,1185.5,141.09,5.9651,367.2,1.6918,0.65883
64.917,0.34215,1175.1,140.15,5.9663,366.33,1.7065,0.67039
65.751,0.33927,1176.2,143.3,6.0156,375.89,1.7048,0.67379
65.61,0.33861,1186.6,141.94,6.0355,376.05,1.7003,0.67756
65.681,0.33842,1176.1,136.69,5.9359,363.74,1.6994,0.66572
64.059,0.33746,1210.1,139.07,5.9171,368.38,1.6779,0.68379
65.014,0.34101,1169.1,139.8,6.0495,364.99,1.7046,0.66453
64.091,0.33457,1190,142.14,5.9833,369.74,1.6793,0.67421
65.025,0.33837,1192.7,143.52,5.8916,370.39,1.7137,0.67932
64.815,0.34205,1162.4,141.27,5.8802,367.95,1.6717,0.67575
64.879,0.33404,1193.4,142.05,5.9603,368.58,1.6778,0.66605
65.125,0.339,1176,142.23,5.7754,369.92,1.6913,0.67866
64.235,0.33982,1186.2,139.12,5.9926,367.86,1.6958,0.67968
64.873,0.33521,1173.2,140.9,5.9651,375.88,1.7197,0.67797
64.841,0.34092,1172.5,138.81,5.9323,367.66,1.6481,0.67121
65.274,0.33427,1176.3,139.74,5.9408,360.1,1.7024,0.67946
64.547,0.33348,1168.4,141.57,5.9496,375.98,1.6753,0.67237
66.261,0.33938,1174.7,139.89,5.8773,367.33,1.6926,0.67171
65.481,0.32965,1182.8,141.87,5.9171,365.54,1.6695,0.67439
66.956,0.33669,1175.4,141.24,6.0249,372.45,1.7144,0.67486
65.54,0.34424,1179.1,141.14,6.0587,369.53,1.6619,0.67734
65.163,0.33854,1173.1,142.53,5.9362,374.58,1.6884,0.67635
65.917,0.3349,1199,141.27,5.9696,370.94,1.6964,0.65053
65.269,0.33786,1184.2,139.61,5.9333,366.24,1.6805,0.66961
65.632,0.34033,1185,138.94,5.9144,371.98,1.6895,0.68168
65.715,0.33148,1191.8,142.01,5.9621,368.99,1.6892,0.65969
66.106,0.33736,1197.9,140.52,6.0148,363.07,1.7066,0.67253
65.073,0.33769,1179.1,140.34,6.0146,370.65,1.6771,0.68417
65.299,0.34337,1188,138.97,5.9171,369.38,1.6729,0.66224
65.767,0.33747,1176.6,140.73,5.9945,366.33,1.7236,0.67663
65.222,0.34278,1177,141.94,5.9109,369.09,1.6649,0.66807
65.753,0.33474,1189.7,140.08,6.0833,367.14,1.6798,0.67581
66.223,0.33957,1173.8,140.76,6.0099,367.86,1.6666,0.67562
65.67,0.33513,1184.3,141.18,5.9722,369.71,1.6979,0.67506
66.368,0.33756,1193.8,144.08,6.074,366.78,1.6425,0.67173
64.786,0.33567,1180.2,141.4,6.0196,370.93,1.713,0.67302
66.067,0.33218,1193.5,141.36,5.9531,365.58,1.6932,0.66457
64.744,0.3374,1182.9,139.3,6.0116,368.9,1.689,0.67724
63.82,0.33974,1207.3,141.4,5.9866,370.48,1.689,0.67413
66.071,0.33796,1192.3,141.18,6.0021,364.65,1.6873,0.68336
65.724,0.34346,1179.3,141.63,5.9834,371.3,1.6682,0.66764
65.716,0.33564,1205.9,142.08,6.063,370.49,1.6763,0.67379
67.534,0.33858,1181.4,139.69,6.0328,373.51,1.6913,0.67298
63.871,0.33115,1185.8,140.68,5.9831,375.95,1.7028,0.67686
65.217,0.34091,1193.9,140.53,5.9993,372.38,1.672,0.66604
64.749,0.33982,1193.1,140.3,5.9871,372.95,1.6951,0.67516
64.353,0.33965,1195.7,142.56,5.9352,369.64,1.6987,0.66884
65.456,0.33973,1195.7,139.96,6.0395,367.58,1.7022,0.66054
65.09,0.33643,1170.1,142.1,5.9192,368.4,1.6846,0.6696
64.952,0.33831,1183.3,140.67,6.0052,371.36,1.663,0.6805
66.378,0.33631,1162.9,142.89,5.979,371.34,1.6854,0.66389
65.644,0.33562,1185.1,142.56,5.9646,375.54,1.6991,0.67918
64.949,0.33807,1179.6,139.99,5.9919,366.65,1.6855,0.68201
65.525,0.3353,1185.1,140.87,5.986,370.43,1.6666,0.66929
65.242,0.33994,1193.4,139.69,6.0593,366.74,1.6468,0.67925
65.411,0.33973,1188.8,140.78,5.8882,367.62,1.6748,0.67434
64.474,0.34236,1195.4,140.9,5.8642,370.04,1.698,0.6685
65.241,0.33386,1184.9,141.56,5.9267,365.82,1.6948,0.67469
64.476,0.33536,1186.6,139.75,5.9374,369.86,1.7049,0.67271
64.824,0.33781,1193,141.2,6.0025,373.1,1.6761,0.66894
65.291,0.34153,1182.2,140.91,6.0058,373.24,1.6837,0.66597
64.448,0.33883,1177.1,141.15,5.9781,373.99,1.7072,0.66053
66.239,0.33857,1184.3,142.45,5.995,370.48,1.6886,0.67307
64.826,0.33449,1171.8,140.92,5.9711,373.37,1.6754,0.67496
66.153,0.33501,1190.1,141.75,6.1099,366.4,1.6661,0.67656
65.632,0.33353,1191.7,139.5,6.0186,373.9,1.6834,0.66849
65.603,0.33327,1197,141.72,6.0376,370.67,1.6786,0.67314
66.286,0.33686,1184.5,141.71,5.9917,370.31,1.6854,0.67096
65.839,0.33503,1209.8,139.23,5.9818,365.7,1.6877,0.68068
65.725,0.33922,1188.9,139.69,5.8787,367.45,1.6922,0.66847
64.268,0.33588,1168.3,139.13,6.1004,370.51,1.6909,0.66877
64.386,0.3396,1194,141.11,6.0033,366.27,1.6789,0.67442
66.414,0.33761,1193.4,140.2,5.8439,374.38,1.6785,0.67033
65.748,0.33921,1172.7,139.4,5.9927,367.35,1.6732,0.66594
64.67,0.33331,1198.9,141.49,5.9387,367.42,1.6722,0.66297
65.135,0.33546,1160.1,140.31,5.9054,374.13,1.669,0.67197
65.833,0.33977,1189.3,139.41,5.9787,369.32,1.6922,0.67319
64.043,0.34894,1183.1,141.6,5.9524,366.7,1.6905,0.67014
66.071,0.3379,1197.3,141.54,5.9865,369.83,1.7097,0.67428
65.058,0.33529,1201.8,139.83,5.9066,371.75,1.6955,0.67369
66.299,0.34361,1153.7,142.96,5.9305,368.96,1.6874,0.67547
65.671,0.33364,1170.5,139.79,5.9641,363.19,1.6966,0.6714
66.048,0.33381,1201,140.07,6.0158,368.17,1.6733,0.67994
64.842,0.34054,1165.7,140.51,5.995,369.95,1.6997,0.67512
65.768,0.33768,1188.4,140.6,5.9331,368.13,1.6736,0.66442
64.823,0.33359,1173.4,139.84,5.9562,367.78,1.7046,0.67385
64.305,0.3313,1167.7,141.17,6.0187,366.98,1.6981,0.67624
66.012,0.34331,1204,140.26,5.9058,369.08,1.6669,0.65588
65.639,0.33073,1188.6,139.68,6.0043,373.75,1.6697,0.66302
66.055,0.33683,1163.2,138.8,5.971,368.84,1.6334,0.67221
64.912,0.34054,1165.7,142.04,5.9656,369.11,1.7074,0.66674
66.11,0.33594,1167.5,144.15,6.0024,375.02,1.7099,0.65318
66.656,0.33382,1183.4,141.68,5.9516,366.44,1.6539,0.67479
65.786,0.33288,1180.1,141.86,6.0057,369.12,1.6897,0.66984
64.826,0.33337,1193.9,141.22,5.9941,369.98,1.7078,0.6812
64.707,0.33585,1192.2,140.39,5.9586,365.44,1.6829,0.67125
65.709,0.33517,1171.4,137.41,5.9567,373.02,1.6729,0.66871
65.045,0.33716,1180,139.02,6.015,366.88,1.7198,0.67072
65.544,0.33734,1192.2,140.76,6.0536,367.78,1.6891,0.6626
64.617,0.33819,1169.5,141.38,5.9735,368.37,1.6885,0.66758
66.327,0.33699,1199.1,142.28,5.9262,374.66,1.6979,0.66874
65.891,0.3405,1184.4,139.37,6.0427,366.94,1.6824,0.6731
65.291,0.3374,1172.4,139.52,6.0176,364.83,1.7248,0.66089
66.24,0.33756,1161.4,139.56,5.9862,359.84,1.6633,0.67446
64.562,0.33359,1192.8,142.42,5.9352,367.32,1.6522,0.66436
65.792,0.33828,1186.1,140.6,5.9712,367.78,1.6593,0.67112
65.107,0.33592,1189.3,142.35,6.026,370.79,1.716,0.6742
65.939,0.33534,1184,140.52,6.0282,370.57,1.6848,0.67263
64.758,0.33463,1179.2,141,5.9401,369.27,1.6675,0.68005
65.19,0.33516,1173.5,140.71,5.996,368.24,1.6844,0.68001
64.434,0.33899,1183.5,141.23,6.0464,371.21,1.6722,0.67037
66.038,0.33502,1203.4,140.69,6.0003,372.34,1.687,0.66418
64.993,0.33862,1169.2,141.24,5.9744,367.33,1.6627,0.66112
64.641,0.33904,1164.5,140.31,6.0318,366.82,1.6834,0.66326
65.122,0.33135,1200.5,139.97,5.9003,375.25,1.6789,0.67214
64.693,0.3387,1180.9,140.27,5.9973,363.04,1.661,0.67813
65.09,0.33448,1196.2,139.48,6.0345,367.28,1.6647,0.67177
66.371,0.33858,1188.8,139.83,5.9681,370.45,1.6841,0.66309
65.331,0.33284,1179.3,140.47,6.1283,373.98,1.6862,0.66851
65.528,0.33761,1171,140.63,6.0324,372.43,1.6913,0.67002
64.395,0.33673,1170.5,141.52,5.8805,374.78,1.7059,0.66294
65.921,0.33792,1178.1,140.98,5.9318,372.09,1.719,0.66092
65.965,0.33835,1179.8,142.21,6.0659,367.92,1.6909,0.67865
65.117,0.33192,1194.6,141.85,5.9964,368.66,1.6773,0.66042
65.522,0.33743,1183.3,140.26,6.0001,371.04,1.6916,0.67748
65.848,0.33884,1180.4,141.45,6.0067,368.82,1.6509,0.68732
64.551,0.33196,1187,137.94,5.9803,370.49,1.6911,0.67424
64.419,0.34058,1178.4,142.71,5.9514,364.25,1.6832,0.66271
65.326,0.3347,1183.1,140.63,6.0168,374.43,1.666,0.66865
